timestamp_sec;timestamp_nanosec;range;azimuth_deg;elevation_deg;x;y;z;intensity
  1598267360;   621766090;   0.708; -18.677;   0.000;   0.671;  -0.227;   0.000;     199
  1598267360;   621766090;   0.710; -18.344;   0.000;   0.674;  -0.223;   0.000;     202
  1598267360;   621766090;   0.710; -18.010;   0.000;   0.675;  -0.220;   0.000;     199
  1598267360;   621766090;   0.711; -17.677;   0.000;   0.677;  -0.216;   0.000;     205
  1598267360;   621766090;   0.709; -17.344;   0.000;   0.677;  -0.211;   0.000;     202
  1598267360;   621766090;   0.708; -17.010;   0.000;   0.677;  -0.207;   0.000;     205
  1598267360;   621766090;   0.707; -16.677;   0.000;   0.677;  -0.203;   0.000;     202
  1598267360;   621766090;   0.710; -16.344;   0.000;   0.681;  -0.200;   0.000;     205
  1598267360;   621766090;   0.706; -16.011;   0.000;   0.679;  -0.195;   0.000;     202
  1598267360;   621766090;   0.703; -15.677;   0.000;   0.677;  -0.190;   0.000;     199
  1598267360;   621766090;   0.709; -15.344;   0.000;   0.684;  -0.188;   0.000;     202
  1598267360;   621766090;   0.704; -15.011;   0.000;   0.680;  -0.182;   0.000;     202
  1598267360;   621766090;   0.709; -14.677;   0.000;   0.686;  -0.180;   0.000;     205
  1598267360;   621766090;   0.707; -14.344;   0.000;   0.685;  -0.175;   0.000;     202
  1598267360;   621766090;   0.703; -14.011;   0.000;   0.682;  -0.170;   0.000;     199
  1598267360;   621766090;   0.708; -13.677;   0.000;   0.688;  -0.167;   0.000;     202
  1598267360;   621766090;   0.701; -13.344;   0.000;   0.682;  -0.162;   0.000;     187
  1598267360;   621766090;   0.701; -13.011;   0.000;   0.683;  -0.158;   0.000;     163
  1598267360;   621766090;   0.704; -12.678;   0.000;   0.687;  -0.155;   0.000;     148
  1598267360;   621766090;   0.689; -12.344;   0.000;   0.673;  -0.147;   0.000;     112
  1598267360;   621766090;   0.002; -12.011;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002; -11.678;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002; -11.344;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002; -11.011;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002; -10.678;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002; -10.344;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002; -10.011;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.000;  -0.000;   0.000;   0.000;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -9.345;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -9.011;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -8.678;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -8.345;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -8.011;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -7.678;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -7.345;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -7.011;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -6.678;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -6.345;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -6.012;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -5.678;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -5.345;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -5.012;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -4.678;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -4.345;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -4.012;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -3.678;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -3.345;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -3.012;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.000;  -0.000;   0.000;   0.000;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -2.345;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -2.012;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -1.679;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -1.345;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -1.012;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -0.679;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -0.345;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;  -0.012;   0.000;   0.002;  -0.000;   0.000;       0
  1598267360;   621766090;   0.002;   0.321;   0.000;   0.002;   0.000;   0.000;       0
  1598267360;   621766090;   0.002;   0.654;   0.000;   0.002;   0.000;   0.000;       0
  1598267360;   621766090;   0.002;   0.988;   0.000;   0.002;   0.000;   0.000;       0
  1598267360;   621766090;   0.002;   1.321;   0.000;   0.002;   0.000;   0.000;       0
  1598267360;   621766090;   0.702;   1.654;   0.000;   0.702;   0.020;   0.000;      79
  1598267360;   621766090;   0.723;   1.988;   0.000;   0.723;   0.025;   0.000;     166
  1598267360;   621766090;   0.742;   2.321;   0.000;   0.741;   0.030;   0.000;     196
  1598267360;   621766090;   0.735;   2.654;   0.000;   0.734;   0.034;   0.000;     196
  1598267360;   621766090;   0.737;   2.988;   0.000;   0.736;   0.038;   0.000;     196
  1598267360;   621766090;   0.736;   3.321;   0.000;   0.735;   0.043;   0.000;     199
  1598267360;   621766090;   0.734;   3.654;   0.000;   0.733;   0.047;   0.000;     196
  1598267360;   621766090;   0.743;   3.987;   0.000;   0.741;   0.052;   0.000;     205
  1598267360;   621766090;   0.743;   4.321;   0.000;   0.741;   0.056;   0.000;     202
  1598267360;   621766090;   0.742;   4.654;   0.000;   0.740;   0.060;   0.000;     199
  1598267360;   621766090;   0.747;   4.987;   0.000;   0.744;   0.065;   0.000;     205
  1598267360;   621766090;   0.746;   5.321;   0.000;   0.743;   0.069;   0.000;     199
  1598267360;   621766090;   0.747;   5.654;   0.000;   0.743;   0.074;   0.000;     199
  1598267360;   621766090;   0.750;   5.987;   0.000;   0.746;   0.078;   0.000;     202
  1598267360;   621766090;   0.750;   6.321;   0.000;   0.745;   0.083;   0.000;     199
  1598267360;   621766090;   0.753;   6.654;   0.000;   0.748;   0.087;   0.000;     202
  1598267360;   621766090;   0.754;   6.987;   0.000;   0.748;   0.092;   0.000;     199
  1598267360;   621766090;   0.753;   7.320;   0.000;   0.747;   0.096;   0.000;     202
  1598267360;   621766090;   0.758;   7.654;   0.000;   0.751;   0.101;   0.000;     202
  1598267360;   621766090;   0.760;   7.987;   0.000;   0.753;   0.106;   0.000;     199
  1598267360;   621766090;   0.757;   8.320;   0.000;   0.749;   0.110;   0.000;     199
  1598267360;   621766090;   0.763;   8.654;   0.000;   0.754;   0.115;   0.000;     199
  1598267360;   621766090;   0.762;   8.987;   0.000;   0.753;   0.119;   0.000;     196
  1598267360;   621766090;   0.763;   9.320;   0.000;   0.753;   0.124;   0.000;     199
  1598267360;   621766090;   0.770;   9.654;   0.000;   0.759;   0.129;   0.000;     202
  1598267360;   621766090;   0.765;   9.987;   0.000;   0.753;   0.133;   0.000;     199
  1598267360;   621766090;   0.775;  10.320;   0.000;   0.762;   0.139;   0.000;     202
  1598267360;   621766090;   0.771;  10.653;   0.000;   0.758;   0.143;   0.000;     199
  1598267360;   621766090;   0.778;  10.987;   0.000;   0.764;   0.148;   0.000;     202
  1598267360;   621766090;   0.778;  11.320;   0.000;   0.763;   0.153;   0.000;     199
  1598267360;   621766090;   0.781;  11.653;   0.000;   0.765;   0.158;   0.000;     202
  1598267360;   621766090;   0.781;  11.987;   0.000;   0.764;   0.162;   0.000;     196
  1598267360;   621766090;   0.785;  12.320;   0.000;   0.767;   0.167;   0.000;     202
  1598267360;   621766090;   0.785;  12.653;   0.000;   0.766;   0.172;   0.000;     199
  1598267360;   621766090;   0.786;  12.987;   0.000;   0.766;   0.177;   0.000;     196
  1598267360;   621766090;   0.789;  13.320;   0.000;   0.768;   0.182;   0.000;     199
  1598267360;   621766090;   0.796;  13.653;   0.000;   0.774;   0.188;   0.000;     199
  1598267360;   621766090;   0.796;  13.986;   0.000;   0.772;   0.192;   0.000;     199
  1598267360;   621766090;   0.800;  14.320;   0.000;   0.775;   0.198;   0.000;     199
  1598267360;   621766090;   0.800;  14.653;   0.000;   0.774;   0.202;   0.000;     202
  1598267360;   621766090;   0.802;  14.986;   0.000;   0.775;   0.207;   0.000;     196
  1598267360;   621766090;   0.801;  15.320;   0.000;   0.773;   0.212;   0.000;     193
  1598267360;   621766090;   0.807;  15.653;   0.000;   0.777;   0.218;   0.000;     196
  1598267360;   621766090;   0.811;  15.986;   0.000;   0.780;   0.223;   0.000;     196
  1598267360;   621766090;   0.807;  16.320;   0.000;   0.774;   0.227;   0.000;     193
  1598267360;   621766090;   0.815;  16.653;   0.000;   0.781;   0.234;   0.000;     196
  1598267360;   621766090;   0.817;  16.986;   0.000;   0.781;   0.239;   0.000;     193
  1598267360;   621766090;   0.820;  17.319;   0.000;   0.783;   0.244;   0.000;     196
  1598267360;   621766090;   0.823;  17.653;   0.000;   0.784;   0.250;   0.000;     196
  1598267360;   621766090;   0.814;  17.986;   0.000;   0.774;   0.251;   0.000;     190
  1598267360;   621766090;   0.831;  18.319;   0.000;   0.789;   0.261;   0.000;     196
  1598267360;   621766090;   0.828;  18.653;   0.000;   0.785;   0.265;   0.000;     193
  1598267360;   621766090;   0.831;  18.986;   0.000;   0.786;   0.270;   0.000;     190
  1598267360;   621766090;   0.836;  19.319;   0.000;   0.789;   0.277;   0.000;     193
  1598267360;   621766090;   0.844;  19.653;   0.000;   0.795;   0.284;   0.000;     193
  1598267360;   621766090;   0.845;  19.986;   0.000;   0.794;   0.289;   0.000;     193
  1598267360;   621766090;   0.849;  20.319;   0.000;   0.796;   0.295;   0.000;     193
  1598267360;   621766090;   0.849;  20.652;   0.000;   0.794;   0.299;   0.000;     190
  1598267360;   621766090;   0.858;  20.986;   0.000;   0.801;   0.307;   0.000;     193
  1598267360;   621766090;   0.858;  21.319;   0.000;   0.799;   0.312;   0.000;     193
  1598267360;   621766090;   0.859;  21.652;   0.000;   0.798;   0.317;   0.000;     190
  1598267360;   621766090;   0.864;  21.986;   0.000;   0.801;   0.323;   0.000;     190
  1598267360;   621766090;   0.864;  22.319;   0.000;   0.799;   0.328;   0.000;     190
  1598267360;   621766090;   0.865;  22.652;   0.000;   0.798;   0.333;   0.000;     190
  1598267360;   621766090;   0.869;  22.986;   0.000;   0.800;   0.339;   0.000;     187
  1598267360;   621766090;   0.882;  23.319;   0.000;   0.810;   0.349;   0.000;     193
  1598267360;   621766090;   0.875;  23.652;   0.000;   0.801;   0.351;   0.000;     187
  1598267360;   621766090;   0.876;  23.985;   0.000;   0.800;   0.356;   0.000;     187
  1598267360;   621766090;   0.890;  24.319;   0.000;   0.811;   0.367;   0.000;     190
  1598267360;   621766090;   0.886;  24.652;   0.000;   0.805;   0.370;   0.000;     187
  1598267360;   621766090;   0.901;  24.985;   0.000;   0.817;   0.381;   0.000;     190
  1598267360;   621766090;   0.898;  25.319;   0.000;   0.812;   0.384;   0.000;     187
  1598267360;   621766090;   0.902;  25.652;   0.000;   0.813;   0.390;   0.000;     187
  1598267360;   621766090;   0.901;  25.985;   0.000;   0.810;   0.395;   0.000;     184
  1598267360;   621766090;   0.906;  26.319;   0.000;   0.812;   0.402;   0.000;     184
  1598267360;   621766090;   0.909;  26.652;   0.000;   0.812;   0.408;   0.000;     181
  1598267360;   621766090;   0.906;  26.985;   0.000;   0.807;   0.411;   0.000;     172
  1598267360;   621766090;   0.823;  27.318;   0.000;   0.731;   0.378;   0.000;     154
  1598267360;   621766090;   0.614;  27.652;   0.000;   0.544;   0.285;   0.000;     139
  1598267360;   621766090;   0.539;  27.985;   0.000;   0.476;   0.253;   0.000;     142
  1598267360;   621766090;   0.528;  28.318;   0.000;   0.465;   0.250;   0.000;     145
  1598267360;   621766090;   0.527;  28.652;   0.000;   0.462;   0.253;   0.000;     148
  1598267360;   621766090;   0.523;  28.985;   0.000;   0.457;   0.253;   0.000;     151
  1598267360;   621766090;   0.527;  29.318;   0.000;   0.459;   0.258;   0.000;     157
  1598267360;   621766090;   0.514;  29.652;   0.000;   0.447;   0.254;   0.000;     151
  1598267360;   621766090;   0.522;  29.985;   0.000;   0.452;   0.261;   0.000;     160
  1598267360;   621766090;   0.523;  30.318;   0.000;   0.451;   0.264;   0.000;     163
  1598267360;   621766090;   0.500;  30.651;   0.000;   0.430;   0.255;   0.000;     154
  1598267360;   621766090;   0.511;  30.985;   0.000;   0.438;   0.263;   0.000;     160
  1598267360;   621766090;   0.510;  31.318;   0.000;   0.436;   0.265;   0.000;     160
  1598267360;   621766090;   0.498;  31.651;   0.000;   0.424;   0.261;   0.000;     154
  1598267360;   621766090;   0.501;  31.985;   0.000;   0.425;   0.265;   0.000;     160
  1598267360;   621766090;   0.504;  32.318;   0.000;   0.426;   0.269;   0.000;     163
  1598267360;   621766090;   0.503;  32.651;   0.000;   0.424;   0.271;   0.000;     166
  1598267360;   621766090;   0.496;  32.985;   0.000;   0.416;   0.270;   0.000;     160
  1598267360;   621766090;   0.494;  33.318;   0.000;   0.413;   0.271;   0.000;     163
  1598267360;   621766090;   0.495;  33.651;   0.000;   0.412;   0.274;   0.000;     163
  1598267360;   621766090;   0.493;  33.984;   0.000;   0.409;   0.276;   0.000;     163
  1598267360;   621766090;   0.492;  34.318;   0.000;   0.406;   0.277;   0.000;     163
  1598267360;   621766090;   0.494;  34.651;   0.000;   0.406;   0.281;   0.000;     166
  1598267360;   621766090;   0.492;  34.984;   0.000;   0.403;   0.282;   0.000;     169
  1598267360;   621766090;   0.494;  35.318;   0.000;   0.403;   0.286;   0.000;     169
  1598267360;   621766090;   0.487;  35.651;   0.000;   0.396;   0.284;   0.000;     166
  1598267360;   621766090;   0.488;  35.984;   0.000;   0.395;   0.287;   0.000;     166
  1598267360;   621766090;   0.500;  36.318;   0.000;   0.403;   0.296;   0.000;     169
  1598267360;   621766090;   0.491;  36.651;   0.000;   0.394;   0.293;   0.000;     166
  1598267360;   621766090;   0.496;  36.984;   0.000;   0.396;   0.298;   0.000;     166
  1598267360;   621766090;   0.489;  37.317;   0.000;   0.389;   0.296;   0.000;     166
  1598267360;   621766090;   0.487;  37.651;   0.000;   0.386;   0.297;   0.000;     166
  1598267360;   621766090;   0.485;  37.984;   0.000;   0.382;   0.298;   0.000;     163
  1598267360;   621766090;   0.498;  38.317;   0.000;   0.391;   0.309;   0.000;     169
  1598267360;   621766090;   0.497;  38.651;   0.000;   0.388;   0.310;   0.000;     169
  1598267360;   621766090;   0.497;  38.984;   0.000;   0.386;   0.313;   0.000;     166
  1598267360;   621766090;   0.494;  39.317;   0.000;   0.382;   0.313;   0.000;     163
  1598267360;   621766090;   0.502;  39.651;   0.000;   0.387;   0.320;   0.000;     169
  1598267360;   621766090;   0.498;  39.984;   0.000;   0.382;   0.320;   0.000;     166
  1598267360;   621766090;   0.500;  40.317;   0.000;   0.381;   0.324;   0.000;     166
  1598267360;   621766090;   0.512;  40.650;   0.000;   0.388;   0.334;   0.000;     166
  1598267360;   621766090;   0.509;  40.984;   0.000;   0.384;   0.334;   0.000;     163
  1598267360;   621766090;   0.506;  41.317;   0.000;   0.380;   0.334;   0.000;     160
  1598267360;   621766090;   0.520;  41.650;   0.000;   0.389;   0.346;   0.000;     160
  1598267360;   621766090;   0.501;  41.984;   0.000;   0.372;   0.335;   0.000;     148
  1598267360;   621766090;   0.496;  42.317;   0.000;   0.367;   0.334;   0.000;     151
  1598267360;   621766090;   0.493;  42.650;   0.000;   0.363;   0.334;   0.000;     148
  1598267360;   621766090;   0.499;  42.984;   0.000;   0.365;   0.340;   0.000;     151
  1598267360;   621766090;   0.518;  43.317;   0.000;   0.377;   0.355;   0.000;     157
  1598267360;   621766090;   0.531;  43.650;   0.000;   0.384;   0.367;   0.000;     157
  1598267360;   621766090;   0.537;  43.983;   0.000;   0.386;   0.373;   0.000;     154
  1598267360;   621766090;   0.540;  44.317;   0.000;   0.386;   0.377;   0.000;     151
  1598267360;   621766090;   0.547;  44.650;   0.000;   0.389;   0.384;   0.000;     148
  1598267360;   621766090;   0.557;  44.983;   0.000;   0.394;   0.394;   0.000;     145
  1598267360;   621766090;   0.000;   0.000;   0.000;   0.000;   0.000;   0.000;       0
  1598267360;   621766090;   1.366;  45.650;   0.000;   0.955;   0.977;   0.000;     136
  1598267360;   621766090;   1.384;  45.983;   0.000;   0.962;   0.995;   0.000;     157
  1598267360;   621766090;   1.397;  46.317;   0.000;   0.965;   1.010;   0.000;     166
  1598267360;   621766090;   1.409;  46.650;   0.000;   0.967;   1.025;   0.000;     166
  1598267360;   621766090;   1.420;  46.983;   0.000;   0.969;   1.038;   0.000;     163
  1598267360;   621766090;   1.439;  47.316;   0.000;   0.976;   1.058;   0.000;     163
  1598267360;   621766090;   1.455;  47.650;   0.000;   0.980;   1.075;   0.000;     166
  1598267360;   621766090;   1.482;  47.983;   0.000;   0.992;   1.101;   0.000;     169
  1598267360;   621766090;   1.494;  48.316;   0.000;   0.994;   1.116;   0.000;     166
  1598267360;   621766090;   1.513;  48.650;   0.000;   1.000;   1.136;   0.000;     166
  1598267360;   621766090;   1.524;  48.983;   0.000;   1.000;   1.150;   0.000;     163
  1598267360;   621766090;   1.546;  49.316;   0.000;   1.008;   1.172;   0.000;     163
  1598267360;   621766090;   1.547;  49.649;   0.000;   1.002;   1.179;   0.000;     148
  1598267360;   621766090;   1.571;  49.983;   0.000;   1.010;   1.203;   0.000;     100
  1598267360;   621766090;   1.601;  50.316;   0.000;   1.022;   1.232;   0.000;     139
  1598267360;   621766090;   1.622;  50.649;   0.000;   1.028;   1.254;   0.000;     160
  1598267360;   621766090;   1.633;  50.983;   0.000;   1.028;   1.269;   0.000;     157
  1598267360;   621766090;   1.665;  51.316;   0.000;   1.041;   1.300;   0.000;     163
  1598267360;   621766090;   1.636;  51.649;   0.000;   1.015;   1.283;   0.000;     142
  1598267360;   621766090;   1.599;  51.983;   0.000;   0.985;   1.260;   0.000;      82
  1598267360;   621766090;   1.514;  52.316;   0.000;   0.926;   1.198;   0.000;      58
  1598267360;   621766090;   1.504;  52.649;   0.000;   0.912;   1.196;   0.000;      52
  1598267360;   621766090;   1.500;  52.982;   0.000;   0.903;   1.198;   0.000;      52
  1598267360;   621766090;   1.500;  53.316;   0.000;   0.896;   1.203;   0.000;      58
  1598267360;   621766090;   1.488;  53.649;   0.000;   0.882;   1.198;   0.000;      55
  1598267360;   621766090;   1.487;  53.982;   0.000;   0.874;   1.203;   0.000;      52
  1598267360;   621766090;   1.473;  54.316;   0.000;   0.859;   1.196;   0.000;      76
  1598267360;   621766090;   1.499;  54.649;   0.000;   0.867;   1.223;   0.000;      76
  1598267360;   621766090;   1.525;  54.982;   0.000;   0.875;   1.249;   0.000;      82
  1598267360;   621766090;   1.655;  55.316;   0.000;   0.942;   1.361;   0.000;      58
  1598267360;   621766090;   1.945;  55.649;   0.000;   1.097;   1.606;   0.000;     136
  1598267360;   621766090;   1.962;  55.982;   0.000;   1.098;   1.626;   0.000;     166
  1598267360;   621766090;   1.958;  56.315;   0.000;   1.086;   1.629;   0.000;     169
  1598267360;   621766090;   1.956;  56.649;   0.000;   1.075;   1.634;   0.000;     166
  1598267360;   621766090;   1.940;  56.982;   0.000;   1.057;   1.627;   0.000;     163
  1598267360;   621766090;   1.941;  57.315;   0.000;   1.048;   1.634;   0.000;     166
  1598267360;   621766090;   1.940;  57.649;   0.000;   1.038;   1.639;   0.000;     166
  1598267360;   621766090;   1.935;  57.982;   0.000;   1.026;   1.641;   0.000;     166
  1598267360;   621766090;   1.931;  58.315;   0.000;   1.014;   1.643;   0.000;     166
  1598267360;   621766090;   1.917;  58.649;   0.000;   0.997;   1.637;   0.000;     154
  1598267360;   621766090;   1.894;  58.982;   0.000;   0.976;   1.623;   0.000;     139
  1598267360;   621766090;   1.892;  59.315;   0.000;   0.966;   1.627;   0.000;     142
  1598267360;   621766090;   1.888;  59.648;   0.000;   0.954;   1.629;   0.000;     142
  1598267360;   621766090;   1.883;  59.982;   0.000;   0.942;   1.630;   0.000;     142
  1598267360;   621766090;   1.880;  60.315;   0.000;   0.931;   1.633;   0.000;     145
  1598267360;   621766090;   1.882;  60.648;   0.000;   0.922;   1.640;   0.000;     142
  1598267360;   621766090;   1.899;  60.982;   0.000;   0.921;   1.661;   0.000;     160
  1598267360;   621766090;   1.901;  61.315;   0.000;   0.912;   1.668;   0.000;     169
  1598267360;   621766090;   1.897;  61.648;   0.000;   0.901;   1.669;   0.000;     169
  1598267360;   621766090;   1.896;  61.982;   0.000;   0.891;   1.674;   0.000;     169
  1598267360;   621766090;   1.889;  62.315;   0.000;   0.878;   1.673;   0.000;     166
  1598267360;   621766090;   1.889;  62.648;   0.000;   0.868;   1.678;   0.000;     169
  1598267360;   621766090;   1.885;  62.981;   0.000;   0.856;   1.679;   0.000;     169
  1598267360;   621766090;   1.887;  63.315;   0.000;   0.847;   1.686;   0.000;     169
  1598267360;   621766090;   1.882;  63.648;   0.000;   0.835;   1.686;   0.000;     169
  1598267360;   621766090;   1.873;  63.981;   0.000;   0.822;   1.683;   0.000;     166
  1598267360;   621766090;   1.878;  64.315;   0.000;   0.814;   1.692;   0.000;     169
  1598267360;   621766090;   1.875;  64.648;   0.000;   0.803;   1.694;   0.000;     172
  1598267360;   621766090;   1.888;  64.981;   0.000;   0.798;   1.711;   0.000;     178
  1598267360;   621766090;   1.869;  65.315;   0.000;   0.781;   1.698;   0.000;     163
  1598267360;   621766090;   1.880;  65.648;   0.000;   0.775;   1.713;   0.000;     163
  1598267360;   621766090;   1.867;  65.981;   0.000;   0.760;   1.705;   0.000;     148
  1598267360;   621766090;   1.868;  66.314;   0.000;   0.750;   1.711;   0.000;     133
  1598267360;   621766090;   1.874;  66.648;   0.000;   0.743;   1.720;   0.000;      88
  1598267360;   621766090;   0.002;  66.981;   0.000;   0.001;   0.002;   0.000;       0
  1598267360;   621766090;   0.002;  67.314;   0.000;   0.001;   0.002;   0.000;       0
  1598267360;   621766090;   0.002;  67.648;   0.000;   0.001;   0.002;   0.000;       0
  1598267360;   621766090;   0.002;  67.981;   0.000;   0.001;   0.002;   0.000;       0
  1598267360;   621766090;   0.002;  68.314;   0.000;   0.001;   0.002;   0.000;       0
  1598267360;   621766090;   0.002;  68.648;   0.000;   0.001;   0.002;   0.000;       0
  1598267360;   621766090;   0.002;  68.981;   0.000;   0.001;   0.002;   0.000;       0
  1598267360;   621766090;   0.426;  69.314;   0.000;   0.150;   0.399;   0.000;      61
  1598267360;   621766090;   0.435;  69.647;   0.000;   0.151;   0.408;   0.000;      55
  1598267360;   621766090;   0.447;  69.981;   0.000;   0.153;   0.420;   0.000;      64
  1598267360;   621766090;   0.458;  70.314;   0.000;   0.154;   0.431;   0.000;      76
  1598267360;   621766090;   0.489;  70.647;   0.000;   0.162;   0.461;   0.000;      76
  1598267360;   621766090;   0.485;  70.981;   0.000;   0.158;   0.459;   0.000;      82
  1598267360;   621766090;   0.494;  71.314;   0.000;   0.158;   0.468;   0.000;      85
  1598267360;   621766090;   0.492;  71.647;   0.000;   0.155;   0.467;   0.000;      91
  1598267360;   621766090;   0.492;  71.981;   0.000;   0.152;   0.468;   0.000;      88
  1598267360;   621766090;   0.493;  72.314;   0.000;   0.150;   0.470;   0.000;      91
  1598267360;   621766090;   0.499;  72.647;   0.000;   0.149;   0.476;   0.000;      91
  1598267360;   621766090;   0.494;  72.980;   0.000;   0.145;   0.472;   0.000;      91
  1598267360;   621766090;   0.494;  73.314;   0.000;   0.142;   0.473;   0.000;      88
  1598267360;   621766090;   0.493;  73.647;   0.000;   0.139;   0.473;   0.000;      94
  1598267360;   621766090;   0.493;  73.980;   0.000;   0.136;   0.474;   0.000;      91
  1598267360;   621766090;   0.494;  74.314;   0.000;   0.134;   0.476;   0.000;      97
  1598267360;   621766090;   0.506;  74.647;   0.000;   0.134;   0.488;   0.000;      97
  1598267360;   621766090;   0.501;  74.980;   0.000;   0.130;   0.484;   0.000;     103
  1598267360;   621766090;   0.493;  75.314;   0.000;   0.125;   0.477;   0.000;     100
  1598267360;   621766090;   0.495;  75.647;   0.000;   0.123;   0.480;   0.000;     103
  1598267360;   621766090;   0.488;  75.980;   0.000;   0.118;   0.473;   0.000;      94
  1598267360;   621766090;   0.477;  76.313;   0.000;   0.113;   0.463;   0.000;      97
  1598267360;   621766090;   0.483;  76.647;   0.000;   0.112;   0.470;   0.000;     103
  1598267360;   621766090;   0.477;  76.980;   0.000;   0.107;   0.465;   0.000;      97
  1598267360;   621766090;   0.466;  77.313;   0.000;   0.102;   0.455;   0.000;      97
  1598267360;   621766090;   0.473;  77.647;   0.000;   0.101;   0.462;   0.000;     103
  1598267360;   621766090;   0.485;  77.980;   0.000;   0.101;   0.474;   0.000;     103
  1598267360;   621766090;   0.471;  78.313;   0.000;   0.095;   0.461;   0.000;     106
  1598267360;   621766090;   0.453;  78.647;   0.000;   0.089;   0.444;   0.000;     103
  1598267360;   621766090;   2.020;  78.980;   0.000;   0.386;   1.983;   0.000;      97
  1598267360;   621766090;   0.462;  79.313;   0.000;   0.086;   0.454;   0.000;     106
  1598267360;   621766090;   0.453;  79.646;   0.000;   0.081;   0.446;   0.000;     109
  1598267360;   621766090;   1.985;  79.980;   0.000;   0.345;   1.955;   0.000;     103
  1598267360;   621766090;   0.391;  80.313;   0.000;   0.066;   0.385;   0.000;     106
  1598267360;   621766090;   1.972;  80.646;   0.000;   0.321;   1.946;   0.000;     100
  1598267360;   621766090;   1.970;  80.980;   0.000;   0.309;   1.946;   0.000;     103
  1598267360;   621766090;   1.956;  81.313;   0.000;   0.295;   1.934;   0.000;     103
  1598267360;   621766090;   1.941;  81.646;   0.000;   0.282;   1.920;   0.000;     103
  1598267360;   621766090;   1.931;  81.980;   0.000;   0.269;   1.912;   0.000;     109
  1598267360;   621766090;   1.926;  82.313;   0.000;   0.258;   1.909;   0.000;     106
  1598267360;   621766090;   1.910;  82.646;   0.000;   0.244;   1.894;   0.000;     106
  1598267360;   621766090;   1.903;  82.979;   0.000;   0.233;   1.889;   0.000;     115
  1598267360;   621766090;   1.897;  83.313;   0.000;   0.221;   1.884;   0.000;     118
  1598267360;   621766090;   1.890;  83.646;   0.000;   0.209;   1.878;   0.000;     118
  1598267360;   621766090;   1.889;  83.979;   0.000;   0.198;   1.879;   0.000;     130
  1598267360;   621766090;   1.877;  84.313;   0.000;   0.186;   1.868;   0.000;     127
  1598267360;   621766090;   1.684;  84.646;   0.000;   0.157;   1.677;   0.000;     103
  1598267360;   621766090;   1.771;  84.979;   0.000;   0.155;   1.764;   0.000;     121
  1598267360;   621766090;   1.816;  85.313;   0.000;   0.148;   1.810;   0.000;     145
  1598267360;   621766090;   1.849;  85.646;   0.000;   0.140;   1.844;   0.000;     160
  1598267360;   621766090;   1.865;  85.979;   0.000;   0.131;   1.860;   0.000;     172
